history_date,production_isk,destruction_isk,mining_isk
2020-03-25,3469101264159.201,1166878459290.14,847430946416.7736
2020-03-26,3911129827340.1885,1394873852537.35,878597185844.4495
2020-03-27,3884912581339.716,1326569158498.59,965279920886.6725
2020-03-28,3967755327354.557,1984501635402.34,1108011694482.7302
2020-03-29,4186325830826.262,1943281420242.95,1078896537900.8577
2020-03-30,3809724587755.579,1563723265091.1,893277924809.8451
2020-03-31,3519245290186.5347,1432374950267.65,1002033409537.2098
2020-04-01,3555037189982.187,1429103332169.49,952680489170.6433
2020-04-02,4054465956240.0923,1287430356464.34,924173059365.1361
2020-04-03,4123115826986.241,1326873976731.05,1178860879348.8286
2020-04-04,4361272562999.4985,1849608344274.32,1344523643352.5032
2020-04-05,4457583805025.928,1895322905114.87,1318130235477.804
2020-04-06,4146809647537.9897,1412309550827.93,866922833955.5245
2020-04-07,3572911621179.38,1421208730110.13,852298086687.6432
2020-04-08,3942345970044.966,1400501247776.07,840861555919.8358
2020-04-09,3719442600055.3525,1437786887446.28,884231494382.1129
2020-04-10,4156114814712.608,1736664371171.92,920036443955.906
2020-04-11,4561914908154.404,1731072722347.41,995257553923.8774
2020-04-12,4684773050260.533,1813014214604.13,909573126485.8383
2020-04-13,4207285387704.341,1480130245387.6,
2020-04-14,4979499570906.493,1404858317380.44,911280147230.1038
2020-04-15,3955150863830.87,1370589563043.27,776757481656.5052
2020-04-16,3998582527390.22,1515251305817.92,726865119806.8529
2020-04-17,3808350445823.736,1540817128331.91,887544049518.9546
2020-04-18,4354821300033.9194,1874112723304.95,995712922759.3843
2020-04-19,4163671242412.0234,1982662747371.99,947768125617.2927
2020-04-20,4214179395086.817,1229265106712.04,
2020-04-21,3798002565468.59,1362629120645.34,830988781749.7859
2020-04-22,4193368988780.002,1270236797160.26,837420372512.2021
2020-04-23,4006142429723.472,1528074127795.76,786745607199.4874
2020-04-24,4237075357981.885,1393956107796.28,808212936558.2104
2020-04-25,4447357684790.109,1801651230551.13,993539560108.2042
2020-04-26,4352118323879.0957,1947245605027.74,992190880438.3662
2020-04-27,4462314275986.043,1243914078745.14,814500856008.7639
2020-04-28,4275162659107.8755,1309908306929.1,804701615320.4413
2020-04-29,4457522862100.828,1137598965804.06,707268749323.8302
2020-04-30,4429120250161.024,1212997907456.34,847332598855.3442
2020-05-01,4082569335175.112,2628857050285.77,872451242121.7285
2020-05-02,4232063509700.264,1774686555515.27,999901597281.7574
2020-05-03,4328375946148.797,1293776366727.16,885506496054.0807
2020-05-04,3623060102032.6353,1240422567540.86,727742926462.9806
2020-05-05,4516506153946.34,1304863482101.82,875266772434.5615
2020-05-06,3894620124424.17,1168743122784.05,856902297378.8135
2020-05-07,4217928653029.0444,1183130932563.99,867879275916.2369
2020-05-08,3648074105437.1577,1280345787331.34,918146038240.2141
2020-05-09,3804532250816.828,1778356251125.22,1101854866894.9724
2020-05-10,4387607659703.832,1511691973906.61,1096333749767.4857
2020-05-11,4097442106874.273,1158674592230.68,822634529342.822
2020-05-12,3684401877265.936,1379121724799.29,879856208195.3253
2020-05-13,3851929996959.9487,1277044287548.34,874029464515.5365
2020-05-14,3868283047933.669,1214990479748.47,808013485980.6356
2020-05-15,4110741170668.556,1406611662238.35,1007338964089.3176
2020-05-16,3779555633221.9,2061847650331.67,1219044473036.4746
2020-05-17,4062610889200.543,1555722834753.83,1097964658259.9056
2020-05-18,4087498173255.9204,1160831734564.48,858037247167.6094
2020-05-19,3874737621962.355,1108945857628.04,808719221389.5984
2020-05-20,3691488359166.4795,1305710869345.45,898848150512.4456
2020-05-21,3780769031843.804,1366778461773.15,884135436875.3373
2020-05-22,3902931312737.043,1356585297983.09,979335778266.3846
2020-05-23,4057499000309.8726,1680470619511.05,1111847263059.4263
2020-05-24,4203938053605.4907,1708427552246.83,734112333140.8566
2020-05-25,3952143449823.4717,1569590076774.84,686863948827.3092
2020-05-26,3660406321514.83,1029219665079.46,705666116767.6991
2020-05-27,3530477508151.763,1076435635561.49,667649841718.1285
2020-05-28,3679212556431.388,1340300175705.45,653394731116.5667
2020-05-29,3805618022671.7075,1427134712996.07,822879143515.2692
2020-05-30,3777586816159.876,1614824587621.75,897969933067.4744
2020-05-31,3704213704569.3594,1588685641984.27,868575104574.7811
2020-06-01,3795739999921.9824,950959433996.22,850874371413.9265
2020-06-02,3526912019295.8057,2394004834890.58,747003435612.2257
2020-06-03,3740909182157.132,3910652360442.87,657107760101.4978
2020-06-04,3728536029320.137,2319616201026.5,749924160092.8383
2020-06-05,3926211010053.092,2326804712712.29,639490490907.8884
2020-06-06,4180986421613.522,2240488395154.38,797404922348.6074
2020-06-07,3932875470066.805,2099642529135.47,741640277993.8777
2020-06-08,3704761220871.026,1249410799740.81,668344976631.6233
2020-06-09,3764856235961.7666,1181555231991.21,725477563995.2803
2020-06-10,3311123439577.5625,1517616378566.12,708345951731.817
2020-06-11,3367066509222.7188,1048189359944.33,730144142322.6195
2020-06-12,3484176906790.3057,1148151252678.24,863829256944.6687
2020-06-13,3385981409654.6963,1513516311814.45,885285013719.5747
2020-06-14,3752138438878.041,1559297278174.14,775605889152.8889
2020-06-15,3848590118684.2104,1015711808902.09,781121519883.0104
2020-06-16,3488481656701.167,1109129552313.01,726980960493.9974
2020-06-17,3632223724710.3823,995786576837.0,706644426273.8672
2020-06-18,3673469455458.0264,1022430316255.45,713913448402.1498
2020-06-19,3718543252922.014,1289041438683.76,717748609147.0055
2020-06-20,3615221612051.9346,1494171158196.77,858852155532.4977
2020-06-21,4023543711355.574,1527964775370.97,783746568474.4564
2020-06-22,3528152831595.032,1494638472010.91,784389321559.5972
2020-06-23,3772327774062.2285,968104238767.25,724635347228.3923
2020-06-24,3722133309172.5063,1369127127885.77,619147318161.9758
2020-06-25,3749222636478.4,985912616229.78,1003931373006.4131
2020-06-26,3710622502339.988,1076057262322.4,1232657604898.7278
2020-06-27,4101369248993.745,1183364770713.85,1029927068503.5663
2020-06-28,3947861836196.649,1775481480174.26,931274725459.4417
2020-06-29,3854261685792.539,1031702449619.82,824426726864.8584
2020-06-30,3823138061629.7188,1218846275511.19,776333577738.776
2020-07-01,4054877371946.883,950869597113.02,743348295959.0074
2020-07-02,3921394305291.1436,957374283286.51,914973997424.557
2020-07-03,3921438957786.6006,1059114950220.52,744987167444.95
2020-07-04,4210662303481.3496,1320813416941.14,761834595324.5496
2020-07-05,4490616579791.499,1368645766076.35,615464247042.1705
2020-07-06,4005557977890.2354,1040844475446.1,656772509454.9723
2020-07-07,3992153342763.1445,1048324991007.71,649034647492.9175
2020-07-08,3837282971293.1206,1077402098496.64,687589312479.4265
2020-07-09,4130825855230.9873,956314327546.83,705234894237.4618
2020-07-10,4248883199009.8794,,614140312828.7538
2020-07-11,3642668640241.069,1407931080193.92,766157066403.4692
2020-07-12,4054161316945.4717,1450338462722.94,727163823931.798
2020-07-13,3580620538409.823,1039069671965.67,784563201078.7664
2020-07-14,3538016322434.328,1135197875773.32,778013651391.7686
2020-07-15,3647945047074.564,1016759621396.95,693612274521.6595
2020-07-16,4647728828599.0205,1426215420325.8,823125899023.6537
2020-07-17,3281534479654.5615,940859126396.1,704772829522.0636
2020-07-18,3687126861601.409,1645282492386.94,810217080236.3925
2020-07-19,3652923789589.9707,1397127089076.56,745701887572.3944
2020-07-20,3699145911753.3657,1164692562907.48,762284969172.86
2020-07-21,3568822932467.9883,995305879751.54,687101226423.8876
2020-07-22,3360611246770.8584,977622070729.67,707287955768.2563
2020-07-23,3248992128106.063,834070963852.91,787882474811.6034
2020-07-24,3084333327846.517,1010779816287.52,726940057849.1631
2020-07-25,3324400794271.1665,1255440603535.64,798816514591.8809
2020-07-26,3387748579068.7056,1253216273225.21,746413333497.4846
2020-07-27,3264432649667.344,882917929094.95,754332816416.5417
2020-07-28,3259310654413.265,982919366218.37,717614162157.0784
2020-07-29,3691297923925.497,889710551131.57,763120753553.0443
2020-07-30,3041875358395.7896,1216968905183.97,804718489686.8035
2020-07-31,2841668986245.0557,1029153031410.78,750576991575.8943
2020-08-01,3415701067597.5713,1495546008186.29,857617996725.6489
2020-08-02,3407986117264.9014,1437805122581.7,722331716729.3396
2020-08-03,3341232270185.385,928856423852.38,696815266198.6498
2020-08-04,3361010220175.496,1294402827960.86,687381043074.667
2020-08-05,3300769952393.7207,1215803872337.25,669561225502.2103
2020-08-06,2921075345457.8174,1717240630812.24,987881345207.6147
2020-08-07,3271470546741.961,1029183299710.43,948350248612.2568
2020-08-08,3162311810212.498,1224911127687.01,861461855541.0555
2020-08-09,3510358343450.638,1417413659948.6,715928412612.667
2020-08-10,3532460051962.012,945344554294.39,797048481361.3102
2020-08-11,3251008005179.3047,1039625984894.48,765463748235.4984
2020-08-12,3026798707699.0835,843108233898.98,
2020-08-13,2933993804012.83,834782028500.94,771755152447.1636
2020-08-14,2990108598697.77,1158030353333.57,716433071969.2068
2020-08-15,3216599184471.4067,1378576293280.67,816079870535.8716
2020-08-16,3248997502906.5156,1197830405607.99,857592481264.1385
2020-08-17,2833174106380.535,892414026635.96,737440968388.1488
2020-08-18,3041795650164.782,877797368861.32,764485688861.671
2020-08-19,3073218573132.3115,989469011396.44,757196414626.3683
2020-08-20,2917126374310.1387,1088902338905.83,713503874091.445
2020-08-21,2925601098485.7124,1185038672341.32,761197564144.3074
2020-08-22,2827178788889.8003,1476885434951.63,836775781773.8629
2020-08-23,3186651014101.5215,1535320981172.39,797295084979.073
2020-08-24,3441012439113.906,1020157945402.16,759881408029.8639
2020-08-25,3392390835083.5854,1093990990021.07,819428349103.4083
2020-08-26,2950432005733.5957,1025949262041.2,760759367345.9304
2020-08-27,3401645517837.943,1079426544126.9,766507493106.2349
2020-08-28,2769255470089.347,935015712053.74,716448663542.0485
2020-08-29,3104910615856.9424,1291732470307.42,762435661688.2777
2020-08-30,2984817826134.37,1274893170515.76,718408539156.1447
2020-08-31,3277903274991.872,935865834462.5,816971540959.6073
2020-09-01,3028871440183.11,914453686859.46,748964615010.0707
2020-09-02,3131406634045.1816,915996802783.45,738898390070.6672
2020-09-03,3143788098284.5425,913587697718.57,650624210405.349
2020-09-04,3042490557459.956,1370382711239.5,672463599458.9215
2020-09-05,2818639101504.5483,1191781549798.92,762611292633.2837
2020-09-06,3170629118080.4873,1429688251416.84,692942566268.7028
2020-09-07,2883069564063.073,993920488726.51,817930938848.7727
2020-09-08,3069217328878.072,798075870673.75,714740318358.6046
2020-09-09,3258916250994.3086,827207109165.02,699667742967.7147
2020-09-10,3550224777953.082,899916658469.79,771757119392.4663
2020-09-11,2664876160835.322,944408626188.8,697822093722.493
2020-09-12,3199382081001.768,1129617008333.23,775383723194.8572
2020-09-13,3471077948541.004,1176605523779.23,707477684462.0198
2020-09-14,3358077863358.062,1209839894640.61,654331195954.4218
2020-09-15,3202273179821.2783,964630323184.5,693169391800.2988
2020-09-16,2938693901698.4614,960075213269.64,740698123527.645
2020-09-17,3352141363285.8203,947794331161.81,668984427275.1699
2020-09-18,2865707599918.0635,1010537664956.12,719457565925.7828
2020-09-19,3022020235836.6157,1070846842728.14,791630431206.9823
2020-09-20,3564726147107.237,1542727598974.83,758676615285.1744
2020-09-21,2903478823935.7246,1113424867896.68,399305346438.01416
2020-09-22,2964091580299.8643,919188520978.85,475624526116.83655
2020-09-23,2970594951288.504,1240392610461.63,660584682940.157
2020-09-24,2984866218772.47,1858516817464.99,630864948982.636
2020-09-25,2965957672505.342,983379499434.72,716752045407.4747
2020-09-26,3474511688010.9663,1168175819750.91,771805855092.733
2020-09-27,3272426377339.003,1471499021780.95,746158438820.2898
2020-09-28,3444949403469.965,1195787189005.29,697519131683.702
2020-09-29,3162095188509.834,1050485011236.64,866984487369.5906
2020-09-30,3153272235161.647,877850980095.74,775098771336.8037
2020-10-01,2934285532133.905,953147589230.61,909767261571.9559
2020-10-02,3061545070228.605,967565858342.6,938872474963.997
2020-10-03,3091539659705.6543,1495457546662.2,827957992210.4331
2020-10-04,2955258532678.9185,1220950518270.97,829602143677.0297
2020-10-05,3019383875175.2393,1988968076029.63,735675982325.8516
2020-10-06,2712538126899.297,1778806775739.77,766612865159.966
2020-10-07,2685868933565.2476,2024646085935.28,819090915215.4708
2020-10-08,3371573563104.1377,1236651276619.39,788730540368.0613
2020-10-09,3753613774890.3374,987073479230.67,
2020-10-10,3135396213533.7026,1343767294063.15,890986320060.2754
2020-10-11,3193127836131.7305,1968286383593.08,879658871887.8159
2020-10-12,3459456589765.1104,1077210608786.82,840937955899.7661
2020-10-13,3135735462316.142,1045550848625.24,847427612443.4198
2020-10-14,2960522733661.7886,908172027775.15,765396853097.0814
2020-10-15,3261153154202.4136,4375507236333.39,780110454801.2948
2020-10-16,3122733847233.5864,1591681395127.55,733480545630.0338
2020-10-17,3251543670224.828,1737491694987.12,818246455230.7893
2020-10-18,3737029314786.0796,1335858135863.81,833851829644.8046
2020-10-19,3428958433731.304,1004287754845.75,780766058762.102
2020-10-20,3287344216918.724,855621243136.67,805588417629.3511
2020-10-21,3315311093307.519,971905364160.51,737245601569.952
2020-10-22,3490418040934.618,1104681389906.52,850125171880.1691
2020-10-23,3723668497976.4307,986792449868.15,720642007037.9779
2020-10-24,3292192354699.589,1431728745878.71,845107283014.683
2020-10-25,3538180576567.59,1619221745250.96,841809055458.8339
2020-10-26,3643658539547.759,945794975990.81,814822600821.5034
2020-10-27,3442074564102.1553,1133931775138.83,874324553218.473
2020-10-28,3062808942854.6978,1075963980768.42,779431647431.5881
2020-10-29,2927068853426.434,1036037236291.42,731212578889.1934
2020-10-30,3365243393648.2144,1189163356997.42,703122966728.0149
2020-10-31,3043837210138.9526,1423859935412.61,797199400716.7792
2020-11-01,3392300751808.5737,1666561262893.88,800092521325.7981
2020-11-02,3291724683410.2236,1184043165687.61,536978902802.0714
2020-11-03,2991003704057.579,987960491152.24,772245688010.1498
2020-11-04,3033595061326.1714,1302999315867.17,733343248598.3237
2020-11-05,2829468762802.2783,1163944141026.95,897506281098.3418
2020-11-06,2930006803143.626,1212345304657.51,774144532201.0448
2020-11-07,3365965362035.511,1626136275840.72,842381131955.4257
2020-11-08,3571094207666.1196,1527649316687.46,870610257163.3375
2020-11-09,3032359252788.396,1055841456091.98,729868457952.5248
2020-11-10,2881617006245.841,1060087239631.13,710743718280.4603
2020-11-11,3225182287658.1216,1186776082453.86,719658707521.9548
2020-11-12,3414094522114.265,1068439534334.96,768112331708.8068
2020-11-13,3546224865389.4575,1305212242210.8,685600388312.0969
2020-11-14,3520322483742.65,1496975844780.46,849345800541.8542
2020-11-15,3335549432263.38,1387904669037.38,887928245555.5317
2020-11-16,2844686103481.7573,994936717661.46,771269059230.8209
2020-11-17,3022807279611.912,1153895280309.5,860114905521.2612
2020-11-18,3051248997295.7993,1361966885494.67,763985941234.8448
2020-11-19,2982460292877.8047,1175333282215.67,774360563530.1206
2020-11-20,3103919414664.2896,1318283969456.36,785180551255.6301
2020-11-21,3474162657450.6587,1727797033714.16,740298673479.8514
2020-11-22,3298639915015.3125,2175785797145.66,793406039005.5123
2020-11-23,3067986247547.2446,1025353062832.47,731260467690.5001
2020-11-24,3243763689451.453,1055715182917.21,806871885589.6132
2020-11-25,2924704237250.4863,972162092521.29,691941360573.031
2020-11-26,3059445287307.5425,1125529978282.74,620215939047.2072
2020-11-27,2599776360438.6855,1395773505911.34,697536580301.7932
2020-11-28,2934897609300.3296,1369384677033.26,745847299020.8091
2020-11-29,3227692642792.216,1289570196429.28,756688027627.4817
2020-11-30,3284734601990.072,1004744315202.51,667428895459.3373
2020-12-01,2846011525629.914,808987738234.95,735767200056.1699
2020-12-02,2934296767184.282,1031042706356.03,697765200244.9818
2020-12-03,2819589540756.025,966353849475.95,
2020-12-04,2852377864415.698,1117647539170.64,
2020-12-05,2979378120304.971,1451324320341.18,763779457741.2799
2020-12-06,2860996595731.439,1326520537855.6,758106895938.435
2020-12-07,3137844865359.6436,1089724676081.35,665021899766.0082
2020-12-08,2971428104455.482,968491516856.05,678581611236.3411
2020-12-09,3033084308541.727,823520178316.53,667967017508.455
2020-12-10,2703054082776.3447,807729953507.09,656802350425.4497
2020-12-11,2623135975469.546,982361936524.83,644397666000.868
2020-12-12,2655674425623.985,1333362049000.39,721487492822.964
2020-12-13,2925193051083.0933,1174569565423.57,593763158956.8242
2020-12-14,2771680976465.8555,902302432514.21,606355450673.643
2020-12-15,2806429663722.3203,983473537166.52,611070379128.9502
2020-12-16,3005128917459.9673,1084291319658.83,667570799681.7561
2020-12-17,2526745724168.528,1085364460783.14,677601904124.7332
2020-12-18,2655657738217.925,1004688565465.19,595533017303.8524
2020-12-19,2447987422811.8467,1287492334878.74,705691341475.9647
2020-12-20,3321380346175.2446,1462006595893.85,692767673511.0178
2020-12-21,2812779910898.5845,1155403693706.04,616140135921.6199
2020-12-22,3101151785062.3096,980552962210.54,651131690447.8416
2020-12-23,2934263694229.184,1087208590325.25,631893025822.9384
2020-12-24,2693590394655.2207,1350934400888.57,643277717736.3562
2020-12-25,2611426931949.7866,880484189218.47,577903041008.8021
2020-12-26,3121435648653.666,1115213987229.89,
2020-12-27,2943543509022.9087,1141868824372.31,811875702091.3165
2020-12-28,2923392802306.6753,1130284697819.36,664682953428.4573
2020-12-29,2906241260364.3613,1019251049741.1,717664308019.898
2020-12-30,3409060822398.3423,1189788701459.68,680698162681.06
2020-12-31,2601578817388.5757,23256440208666.16,595367577713.9547
2021-01-01,2750054571652.255,1406464341419.33,617952681993.6072
2021-01-02,3550715060914.1123,1877331569733.25,810358168978.4128
2021-01-03,3250826593830.8237,15352185000804.89,725081132287.7216
2021-01-04,3094585492243.271,1097837408888.56,682034796755.8423
2021-01-05,2888052986279.7524,1043035413311.01,718071393632.4344
2021-01-06,2664229518672.6377,1159550261223.4,707171417145.2217
2021-01-07,2912890075229.3535,1059936963349.32,720151238366.4604
2021-01-08,3057147603741.1484,1426314932957.23,774750738534.0138
2021-01-09,3023036918593.3584,1358198214084.11,822540897901.9225
2021-01-10,3009682708943.1445,1812179271696.67,744207742066.8132
2021-01-11,2980671056326.3384,979871430142.66,794727112234.9377
2021-01-12,3095300569147.3633,1022391380429.7,714936702544.2666
2021-01-13,2939027737399.723,970673770654.1,751739199594.6816
2021-01-14,3220919799181.732,1091631509666.98,736096897672.5663
2021-01-15,2795553013351.4595,1096731622614.2,733165865131.9648
2021-01-16,3033030386990.5776,1519167801750.85,769825793670.6447
2021-01-17,3731422286519.016,1352874578931.41,754802621464.9502
2021-01-18,3084849519618.367,1142655959148.71,763701114414.8489
2021-01-19,2991840274118.679,1018277731780.16,807520529695.9395
2021-01-20,2894851361677.5884,1419754231954.49,801955321111.0255
2021-01-21,2919290581972.981,1002053700395.63,732104727960.6256
2021-01-22,2917828353904.0225,984252538396.65,736789115797.8438
2021-01-23,2856414051713.503,1526832309625.81,790923053826.9951
2021-01-24,3240906143675.827,1456708651581.59,822648415887.4723
2021-01-25,3272122813756.935,1178413323500.53,
2021-01-26,3213360432732.674,1277767590496.57,
2021-01-27,3194064889953.6343,3427343728950.17,756513304601.8528
2021-01-28,3169717927399.3237,1169290249569.46,773352842678.9363
2021-01-29,3341775556256.359,1156666231673.14,760728447307.8612
2021-01-30,3366222712700.0356,1539563390129.03,834295739421.198
2021-01-31,3247546570477.947,1772989255458.14,814318108376.0177
2021-02-01,3290537092016.066,1242266256876.77,775963859342.6097
2021-02-02,3594444014248.824,1212552788599.35,757450405037.8077
2021-02-03,3103631525562.4785,951031246624.72,690747883643.0476
2021-02-04,2915680235263.741,1123130823093.41,723945810169.5671
2021-02-05,2735888401906.9897,1205945416036.06,
2021-02-06,2910995004012.8374,1543604649935.75,743723480666.5306
2021-02-07,3345202403547.4883,1713701253033.85,752289916738.1646
2021-02-08,3176495344952.339,1201799228908.41,
2021-02-09,3393733155617.4473,1135106072733.65,751429265121.4409
2021-02-10,3200006162999.5283,1227630317621.56,738880498816.8859
2021-02-11,3181128699852.3643,1220435920394.07,680165686594.4462
2021-02-12,2971603241413.593,1458645560683.14,703592251847.1289
2021-02-13,3048183848303.329,1723764158241.05,778807529032.3207
2021-02-14,3214250361881.118,1653591858798.75,741776529145.6149
2021-02-15,3244253050455.957,1188468174883.55,758982255215.817
2021-02-16,3001246597057.256,1100505059714.05,787151273384.569
2021-02-17,3021841603703.562,1435970192929.42,744006950342.686
2021-02-18,2954065885690.2617,1440176930775.33,771800078335.6978
2021-02-19,2698211106978.312,1179492441797.41,693126600906.2621
2021-02-20,3064952831525.4946,1280857360179.88,736181772145.4503
2021-02-21,3182069984124.4307,1821046436542.2,711216098941.7897
2021-02-22,3228618552306.9404,1361236112144.65,780441391471.6194
2021-02-23,3284580832733.847,1157296878697.51,825563956679.093
2021-02-24,3075151034724.7744,1250296593397.52,814340385013.6714
2021-02-25,3100782016003.8447,1186566722342.95,768374424060.6064
2021-02-26,3053352501012.1733,1268694926626.89,744946029001.9589
2021-02-27,3268240223167.6816,1529333121948.67,822568335809.6768
2021-02-28,3526642439985.6963,1584226332942.01,784519143762.2582
2021-03-01,3708283604728.0034,1070967306721.93,788895689001.5848
2021-03-02,3215265697693.303,1196444329279.2,790454011073.4486
2021-03-03,3165934420309.462,1345944674966.22,713772023288.1001
2021-03-04,2833899953673.7314,1050561347557.57,722560660381.5402
2021-03-05,3241480657323.2593,1266530124579.48,703435425313.2256
2021-03-06,3388685591713.815,1880419431444.14,795090334913.6656
2021-03-07,3263744149028.5913,1753368021339.2,875537713632.8354
2021-03-08,3478440473336.125,1095149168888.74,707137920850.735
2021-03-09,3394886306517.851,1045643318015.13,735028096311.2302
2021-03-10,2954436474790.42,1269798172026.84,754149328551.9373
2021-03-11,3256637856927.2446,1188945616357.82,743342189348.4218
2021-03-12,2994851956526.9565,1410129082699.3,770790554742.6519
2021-03-13,3301559198130.8193,1740502377234.01,846175264174.7941
2021-03-14,3265479631739.381,1738687335143.42,776004635060.2163
2021-03-15,3480135824572.365,1445310656973.42,759544037383.9268
2021-03-16,3077925593763.0293,1306110910542.81,852644174872.0494
2021-03-17,3141665835690.8047,1112007734039.5,845060819583.0549
2021-03-18,3291113032668.472,1241129577524.86,765420330882.0708
2021-03-19,2939932978600.24,1360858051302.24,796533998907.5685
2021-03-20,3224264301646.839,1447366766581.84,762874853127.724
2021-03-21,3702467209245.377,1546057383815.49,814830532707.628
2021-03-22,3302871715706.0327,1335430036799.72,708669360383.2794
2021-03-23,3069941693488.264,1476627574111.98,794208407401.0424
2021-03-24,3415254231517.9766,1198541538141.28,772349303030.8241
2021-03-25,3119954897214.2974,1026714934561.76,756315809777.5367
2021-03-26,3434039125636.1504,1309352758631.26,733431603523.8761
2021-03-27,4117124243564.968,1456846977543.41,865889769547.4257
2021-03-28,4255590029016.29,1762502105496.2,861413037286.3269
2021-03-29,6000825318310.949,1483439238413.2,826066569913.7347
2021-03-30,3726246099577.1724,1387731956122.89,804207645109.7291
2021-03-31,3753962695881.1484,1061102668627.13,868060127901.5386
2021-04-01,3936753675120.2637,1170602020751.45,
2021-04-02,3509717943011.3677,1304513506079.96,
2021-04-03,4162226866938.4453,1497192175612.77,995004142926.8337
2021-04-04,4305022919883.031,1289915608018.34,908330190484.9839
2021-04-05,4476541990591.355,983995350059.45,957094308506.4203
2021-04-06,4042314406820.1846,1909865844329.25,901234186229.0813
2021-04-07,4195574225546.2666,1024436349142.88,927117051638.6759
2021-04-08,3829117910507.877,1069167120937.76,936523445978.2054
2021-04-09,4298939423797.0986,1106748569051.5,954511298542.2554
2021-04-10,4547697378531.11,1427425426711.06,1068675427578.8246
2021-04-11,4431080444016.868,1463702893925.46,1037729100838.305
2021-04-12,4597710187914.407,1049573723779.11,997101058299.2571
2021-04-13,4382019303729.8013,1152087264951.62,1018066351470.7489
2021-04-14,4054173187212.7344,824447330370.13,1018622749562.5745
2021-04-15,4322606554760.6416,905683297016.41,1028817616994.48
2021-04-16,4112483979156.227,1024340730913.01,984725873173.223
2021-04-17,4363171091000.398,1401910831562.53,1101264599244.7993
2021-04-18,4647470805765.692,1291107874904.62,1106836183549.7795
2021-04-19,4668515395276.632,878274196429.53,908506692888.428
2021-04-20,4186955371089.2354,971502756752.63,1085958869457.8715
2021-04-21,3914824102588.4956,994519998140.64,1116626266964.8232
2021-04-22,3924491614843.9863,1047883653587.79,1192698390666.4382
2021-04-23,4528021057112.413,1234152590407.17,1063828327920.2855
2021-04-24,4464273711532.821,1361938974678.05,1213087821761.4773
2021-04-25,5712698941464.9795,1103691195032.3,1142564500206.1472
2021-04-26,5013979888691.584,909764969328.2,1124006606966.7832
2021-04-27,5107858967634.253,998586778811.84,1230527427560.4402
2021-04-28,3681379967533.6436,1065239061775.02,1235615713259.8262
2021-04-29,4039827615383.832,886251815279.61,1245592794033.0964
2021-04-30,4505228847205.519,917459759229.43,1189320379352.2222
2021-05-01,3812636603727.317,1185869767127.67,1244607324482.4243
2021-05-02,4348803930576.561,1228495727652.88,1150868867521.9663
2021-05-03,3754911267729.138,935197712388.39,1054386060208.417
2021-05-04,3467052310323.882,910008902750.03,1069709980812.053
2021-05-05,3159361328050.416,1042438861547.34,1071119329466.826
2021-05-06,3346210718656.3057,947828548327.89,1037283504711.2838
2021-05-07,2968097086043.644,1141458320715.64,1005681179776.981
2021-05-08,3211462361230.8438,1173761660971.86,1162249464939.6575
2021-05-09,3042846735300.1123,1023664981494.36,967446910430.5425
2021-05-10,3242165171471.901,1020556965030.76,1074180361163.7218
2021-05-11,2862227333557.63,903543081769.15,994777164812.4905
2021-05-12,2682626724247.305,757956714127.92,1088942769079.7788
2021-05-13,2799519667582.672,962959797003.77,1054988115981.2428
2021-05-14,2739675928210.117,901397968348.18,930501468806.5056
2021-05-15,2720464401956.793,1398219009043.73,1000889990211.9766
2021-05-16,3118804054331.6797,1288541649210.98,955020574857.017
2021-05-17,2798451198971.5815,867620628238.82,921606099737.2483
2021-05-18,3150125075398.729,1109679425416.1,917372902043.2562
2021-05-19,2724751319428.034,854972510859.62,890665686155.7299
2021-05-20,2692255237306.7607,930383441631.59,860539743320.4626
2021-05-21,2517673059850.7856,948631196593.68,881002277444.6547
2021-05-22,2533928008013.19,1369435449078.77,955480210553.8927
2021-05-23,3159085275433.359,1275258497787.01,901445927627.0914
2021-05-24,2923113022050.807,1024242718014.96,841030958763.3174
2021-05-25,3164972586814.561,760442670847.65,936277007911.3745
2021-05-26,2773969169204.7515,918812844847.32,869619471895.1444
2021-05-27,3017207834785.116,757012068997.04,914871005990.6013
2021-05-28,2773233113413.276,1069030506226.49,902584124041.1824
2021-05-29,2770491601660.406,1033583389074.27,973336496909.6769
2021-05-30,2831649765401.5703,1049771965746.64,901386983090.0115
2021-05-31,2594632820542.402,829140519079.92,837155483014.9918
2021-06-01,2468361888847.717,815747698251.55,810345890131.6763
2021-06-02,2349497860406.995,714453769819.93,850879046018.0383
2021-06-03,2424980421783.9985,815205644617.61,830999069276.8097
2021-06-04,2308034258820.276,895665189593.47,890372590579.8708
2021-06-05,2497370112620.9053,1419208591557.89,936250026650.3713
2021-06-06,2634867537887.803,1173477982004.29,931483208208.1417
2021-06-07,2522772724615.1187,864037661774.82,822755457988.0339
2021-06-08,2328119762638.3726,948549657151.08,815229768443.4894
2021-06-09,2290217538346.683,891491489106.99,905534613193.7738
2021-06-10,2295729716491.5264,853419683119.29,754280980691.1052
2021-06-11,2631364584801.4917,1091748593562.01,797758058432.9487
2021-06-12,2618650874139.23,1174802298407.93,1068255921881.6198
2021-06-13,3016703696268.4536,1212985849484.57,831907118668.4674
2021-06-14,2733942984636.307,795899620521.63,858499479829.2129
2021-06-15,2359814655409.5693,688433345889.0,818437099515.2229
2021-06-16,2377262541341.1504,703461919412.55,776865072309.4163
2021-06-17,2135304136583.8071,785266321696.31,864104464554.699
